datetime,pressure,temp,pressure_atmo,temp_atmo,wl_corr,wl_final,Q_mid,Q_low,Q_high
2025-01-04T07:00:00+00:00,,0.057,657.483,2.517,,,,,
2025-01-04T08:00:00+00:00,,0.05,656.725,5.21,,,,,
2025-01-04T09:00:00+00:00,,0.057,656.317,4.64,,,,,
2025-01-04T10:00:00+00:00,,0.057,656.492,-0.093,,,,,
2025-01-04T11:00:00+00:00,,0.05,655.617,-0.733,,,,,
2025-01-04T12:00:00+00:00,,0.05,656.492,-3.61,,,,,
2025-01-04T13:00:00+00:00,,0.05,657.658,-5.493,,,,,
2025-01-04T14:00:00+00:00,,0.057,658.3,-6.883,,,,,
2025-01-04T15:00:00+00:00,,0.033,659.0,-7.61,,,,,
2025-01-04T16:00:00+00:00,,0.05,659.583,-8.257,,,,,
2025-01-04T17:00:00+00:00,,0.04,660.167,-8.947,,,,,
2025-01-04T18:00:00+00:00,,0.05,659.758,-9.257,,,,,
2025-01-04T19:00:00+00:00,,0.05,659.933,-9.563,,,,,
2025-01-04T20:00:00+00:00,,0.05,659.642,-9.64,,,,,
2025-01-04T21:00:00+00:00,,0.04,659.642,-9.72,,,,,
2025-01-04T22:00:00+00:00,,0.05,660.05,-9.89,,,,,
2025-01-04T23:00:00+00:00,,0.05,660.225,-10.297,,,,,
2025-01-05T00:00:00+00:00,,0.05,659.933,-10.407,,,,,
2025-01-05T01:00:00+00:00,,0.05,660.808,-10.477,,,,,
2025-01-05T02:00:00+00:00,,0.04,660.808,-10.587,,,,,
2025-01-05T03:00:00+00:00,,0.05,661.1,-10.517,,,,,
2025-01-05T04:00:00+00:00,,0.033,660.342,-9.873,,,,,
2025-01-05T05:00:00+00:00,,0.04,659.175,-8.703,,,,,
2025-01-05T06:00:00+00:00,,0.05,657.367,-6.383,,,,,
2025-01-05T07:00:00+00:00,,0.05,655.208,-3.123,,,,,
2025-01-05T08:00:00+00:00,,0.05,653.75,1.61,,,,,
2025-01-05T09:00:00+00:00,,0.05,654.042,0.017,,,,,
2025-01-05T10:00:00+00:00,,0.023,654.45,-1.047,,,,,
2025-01-05T11:00:00+00:00,,0.033,655.033,-3.383,,,,,
2025-01-05T12:00:00+00:00,,0.04,655.792,-4.983,,,,,
2025-01-05T13:00:00+00:00,,0.023,656.492,-5.96,,,,,
2025-01-05T14:00:00+00:00,,0.05,657.25,-6.92,,,,,
2025-01-05T15:00:00+00:00,,0.05,657.542,-7.507,,,,,
2025-01-05T16:00:00+00:00,,0.05,657.717,-7.553,,,,,
2025-01-05T17:00:00+00:00,,0.05,658.3,-8.11,,,,,
2025-01-05T18:00:00+00:00,,0.04,658.708,-8.313,,,,,
2025-01-05T19:00:00+00:00,,0.05,658.358,-8.57,,,,,
2025-01-05T20:00:00+00:00,,0.04,659.058,-9.14,,,,,
2025-01-05T21:00:00+00:00,,0.057,658.942,-9.07,,,,,
2025-01-05T22:00:00+00:00,,0.05,659.058,-9.483,,,,,
2025-01-05T23:00:00+00:00,,0.04,659.35,-9.477,,,,,
2025-01-06T00:00:00+00:00,,0.05,660.05,-9.92,,,,,
2025-01-06T01:00:00+00:00,,0.05,659.758,-9.913,,,,,
2025-01-06T02:00:00+00:00,,0.05,660.925,-10.517,,,,,
2025-01-06T03:00:00+00:00,,0.04,660.925,-10.077,,,,,
2025-01-06T04:00:00+00:00,,0.04,661.1,-9.92,,,,,
2025-01-06T05:00:00+00:00,,0.05,661.1,-9.827,,,,,
2025-01-06T06:00:00+00:00,,0.05,660.925,-9.453,,,,,
2025-01-06T07:00:00+00:00,,0.05,660.342,-9.36,,,,,
2025-01-06T08:00:00+00:00,,0.04,659.758,-9.203,,,,,
2025-01-06T09:00:00+00:00,,0.04,660.633,-9.35,,,,,
2025-01-06T10:00:00+00:00,,0.05,659.875,-9.017,,,,,
2025-01-06T11:00:00+00:00,,0.05,660.808,-9.383,,,,,
2025-01-06T12:00:00+00:00,,0.04,661.333,-9.68,,,,,
2025-01-06T13:00:00+00:00,,0.05,661.508,-9.977,,,,,
2025-01-06T14:00:00+00:00,,0.04,662.092,-9.873,,,,,
2025-01-06T15:00:00+00:00,,0.05,662.092,-10.11,,,,,
2025-01-06T16:00:00+00:00,,0.04,663.142,-10.85,,,,,
2025-01-06T17:00:00+00:00,,0.033,663.55,-10.913,,,,,
2025-01-06T18:00:00+00:00,,0.04,663.725,-11.257,,,,,
2025-01-06T19:00:00+00:00,,0.04,663.9,-11.547,,,,,
2025-01-06T20:00:00+00:00,,0.05,663.725,-11.5,,,,,
2025-01-06T21:00:00+00:00,,0.04,665.358,-12.733,,,,,
2025-01-06T22:00:00+00:00,,0.05,665.533,-13.233,,,,,
2025-01-06T23:00:00+00:00,,0.05,667.225,-14.373,,,,,
2025-01-07T00:00:00+00:00,,0.04,667.867,-14.75,,,,,
2025-01-07T01:00:00+00:00,,0.04,667.108,-14.43,,,,,
2025-01-07T02:00:00+00:00,,0.033,667.108,-14.203,,,,,
2025-01-07T03:00:00+00:00,,0.04,667.983,-14.64,,,,,
2025-01-07T04:00:00+00:00,,0.05,668.742,-15.017,,,,,
2025-01-07T05:00:00+00:00,,0.05,666.058,-13.1,,,,,
2025-01-07T06:00:00+00:00,,0.05,660.925,-8.077,,,,,
2025-01-07T07:00:00+00:00,,0.05,657.658,-3.663,,,,,
2025-01-07T08:00:00+00:00,,0.05,657.367,-3.273,,,,,
2025-01-07T09:00:00+00:00,,0.04,657.658,-4.297,,,,,
2025-01-07T10:00:00+00:00,,0.05,659.758,-7.947,,,,,
2025-01-07T11:00:00+00:00,,0.04,661.392,-9.72,,,,,
2025-01-07T12:00:00+00:00,,0.04,662.85,-10.89,,,,,
2025-01-07T13:00:00+00:00,,0.057,661.975,-10.267,,,,,
2025-01-07T14:00:00+00:00,,0.057,662.675,-10.72,,,,,
2025-01-07T15:00:00+00:00,,0.05,664.308,-12.14,,,,,
2025-01-07T16:00:00+00:00,,0.05,664.483,-12.163,,,,,
2025-01-07T17:00:00+00:00,,0.05,665.358,-13.25,,,,,
2025-01-07T18:00:00+00:00,,0.04,664.95,-13.147,,,,,
2025-01-07T19:00:00+00:00,,0.05,663.9,-12.64,,,,,
2025-01-07T20:00:00+00:00,,0.04,664.367,-13.04,,,,,
2025-01-07T21:00:00+00:00,,0.04,664.483,-13.03,,,,,
2025-01-07T22:00:00+00:00,,0.05,664.6,-13.453,,,,,
2025-01-07T23:00:00+00:00,,0.05,665.242,-13.977,,,,,
2025-01-08T00:00:00+00:00,,0.04,667.283,-15.053,,,,,
2025-01-08T01:00:00+00:00,,0.05,667.575,-15.047,,,,,
2025-01-08T02:00:00+00:00,,0.04,666.642,-14.493,,,,,
2025-01-08T03:00:00+00:00,,0.04,667.692,-14.727,,,,,
2025-01-08T04:00:00+00:00,,0.033,667.983,-14.563,,,,,
2025-01-08T05:00:00+00:00,,0.033,667.517,-14.43,,,,,
2025-01-08T06:00:00+00:00,,0.04,666.525,-13.89,,,,,
2025-01-08T07:00:00+00:00,,0.04,665.825,-13.507,,,,,
2025-01-08T08:00:00+00:00,,0.05,664.95,-13.023,,,,,
2025-01-08T09:00:00+00:00,,0.05,665.825,-13.257,,,,,
2025-01-08T10:00:00+00:00,,0.033,664.308,-11.703,,,,,
2025-01-08T11:00:00+00:00,,0.04,664.892,-12.047,,,,,
2025-01-08T12:00:00+00:00,,0.05,667.808,-13.703,,,,,
2025-01-08T13:00:00+00:00,,0.033,668.858,-14.093,,,,,
2025-01-08T14:00:00+00:00,,0.05,671.017,-14.89,,,,,
2025-01-08T15:00:00+00:00,,0.05,672.883,-15.617,,,,,
2025-01-08T16:00:00+00:00,,0.05,674.225,-16.327,,,,,
2025-01-08T17:00:00+00:00,,0.04,674.633,-16.29,,,,,
2025-01-08T18:00:00+00:00,,0.033,677.958,-17.813,,,,,
2025-01-08T19:00:00+00:00,,0.05,680.117,-18.54,,,,,
2025-01-08T20:00:00+00:00,,0.033,680.408,-18.703,,,,,
2025-01-08T21:00:00+00:00,,0.04,681.283,-18.96,,,,,
2025-01-08T22:00:00+00:00,,0.05,683.267,-19.873,,,,,
2025-01-08T23:00:00+00:00,,0.04,684.375,-20.0,,,,,
2025-01-09T00:00:00+00:00,,0.05,685.25,-20.0,,,,,
2025-01-09T01:00:00+00:00,,0.05,685.658,-20.0,,,,,
2025-01-09T02:00:00+00:00,,0.05,687.0,-20.0,,,,,
2025-01-09T03:00:00+00:00,,0.023,688.692,-20.0,,,,,
2025-01-09T04:00:00+00:00,,0.04,685.95,-20.0,,,,,
2025-01-09T05:00:00+00:00,,0.04,681.283,-17.873,,,,,
2025-01-09T06:00:00+00:00,,0.033,670.958,-11.727,,,,,
2025-01-09T07:00:00+00:00,,0.05,667.05,-7.813,,,,,
2025-01-09T08:00:00+00:00,,0.05,664.95,-4.42,,,,,
2025-01-09T09:00:00+00:00,,0.033,665.708,-5.733,,,,,
2025-01-09T10:00:00+00:00,,0.04,668.742,-8.983,,,,,
2025-01-09T11:00:00+00:00,,0.04,670.375,-10.413,,,,,
2025-01-09T12:00:00+00:00,,0.04,674.925,-13.29,,,,,
2025-01-09T13:00:00+00:00,,0.04,677.492,-14.54,,,,,
2025-01-09T14:00:00+00:00,,0.057,679.125,-15.493,,,,,
2025-01-09T15:00:00+00:00,,0.05,681.867,-16.97,,,,,
2025-01-09T16:00:00+00:00,,0.04,682.392,-17.047,,,,,
2025-01-09T17:00:00+00:00,,0.033,683.15,-17.327,,,,,
2025-01-09T18:00:00+00:00,,0.033,683.675,-17.517,,,,,
2025-01-09T19:00:00+00:00,,0.033,684.142,-17.827,,,,,
2025-01-09T20:00:00+00:00,,0.033,685.25,-18.42,,,,,
2025-01-09T21:00:00+00:00,,0.05,685.717,-18.29,,,,,
2025-01-09T22:00:00+00:00,,0.033,686.825,-18.767,,,,,
2025-01-09T23:00:00+00:00,,0.04,687.992,-19.373,,,,,
2025-01-10T00:00:00+00:00,,0.04,686.708,-18.96,,,,,
2025-01-10T01:00:00+00:00,,0.033,687.292,-19.047,,,,,
2025-01-10T02:00:00+00:00,,0.023,687.408,-19.087,,,,,
2025-01-10T03:00:00+00:00,,0.05,687.408,-19.133,,,,,
2025-01-10T04:00:00+00:00,,0.04,683.675,-17.43,,,,,
2025-01-10T05:00:00+00:00,,0.023,678.367,-15.007,,,,,
2025-01-10T06:00:00+00:00,,0.017,669.5,-7.86,,,,,
2025-01-10T07:00:00+00:00,,0.033,666.292,-2.483,,,,,
2025-01-10T08:00:00+00:00,,0.023,665.825,-0.303,,,,,
2025-01-10T09:00:00+00:00,,0.023,665.125,-0.727,,,,,
2025-01-10T10:00:00+00:00,,0.033,666.408,-4.61,,,,,
2025-01-10T11:00:00+00:00,,0.017,666.7,-5.633,,,,,
2025-01-10T12:00:00+00:00,,0.017,668.625,-8.633,,,,,
2025-01-10T13:00:00+00:00,,0.017,670.258,-10.327,,,,,
2025-01-10T14:00:00+00:00,,0.023,671.717,-11.483,,,,,
2025-01-10T15:00:00+00:00,,0.023,673.0,-12.523,,,,,
2025-01-10T16:00:00+00:00,,0.023,673.875,-13.197,,,,,
2025-01-10T17:00:00+00:00,,0.033,673.875,-13.267,,,,,
2025-01-10T18:00:00+00:00,,0.04,675.042,-14.32,,,,,
2025-01-10T19:00:00+00:00,,0.04,674.633,-14.453,,,,,
2025-01-10T20:00:00+00:00,,0.04,675.8,-15.227,,,,,
2025-01-10T21:00:00+00:00,,0.017,676.092,-15.267,,,,,
2025-01-10T22:00:00+00:00,,0.04,676.792,-15.767,,,,,
2025-01-10T23:00:00+00:00,,0.04,676.092,-15.827,,,,,
2025-01-11T00:00:00+00:00,,0.033,677.375,-16.413,,,,,
2025-01-11T01:00:00+00:00,,0.023,678.367,-16.96,,,,,
2025-01-11T02:00:00+00:00,,0.017,679.533,-17.297,,,,,
2025-01-11T03:00:00+00:00,,0.023,680.117,-17.42,,,,,
2025-01-11T04:00:00+00:00,,0.033,676.208,-15.563,,,,,
2025-01-11T05:00:00+00:00,,0.017,672.3,-13.11,,,,,
2025-01-11T06:00:00+00:00,,0.023,665.242,-6.17,,,,,
2025-01-11T07:00:00+00:00,,0.023,663.083,-1.133,,,,,
2025-01-11T08:00:00+00:00,,0.023,661.683,2.227,,,,,
2025-01-11T09:00:00+00:00,,0.033,661.392,1.267,,,,,
2025-01-11T10:00:00+00:00,,0.023,662.033,-2.78,,,,,
2025-01-11T11:00:00+00:00,,0.033,663.375,-5.337,,,,,
2025-01-11T12:00:00+00:00,,0.023,665.592,-8.373,,,,,
2025-01-11T13:00:00+00:00,,0.023,666.292,-9.36,,,,,
2025-01-11T14:00:00+00:00,,0.017,667.633,-10.367,,,,,
2025-01-11T15:00:00+00:00,,0.023,668.508,-11.147,,,,,
2025-01-11T16:00:00+00:00,,0.023,669.85,-11.907,,,,,
2025-01-11T17:00:00+00:00,,0.023,670.258,-12.267,,,,,
2025-01-11T18:00:00+00:00,,0.017,670.958,-12.697,,,,,
2025-01-11T19:00:00+00:00,,0.017,671.017,-13.07,,,,,
2025-01-11T20:00:00+00:00,,0.0,671.542,-13.367,,,,,
2025-01-11T21:00:00+00:00,,0.01,672.3,-13.953,,,,,
2025-01-11T22:00:00+00:00,,0.01,672.883,-14.397,,,,,
2025-01-11T23:00:00+00:00,,0.01,673.058,-14.697,,,,,
2025-01-12T00:00:00+00:00,,0.01,673.467,-15.25,,,,,
2025-01-12T01:00:00+00:00,,0.0,673.758,-15.157,,,,,
2025-01-12T02:00:00+00:00,,0.0,674.75,-15.577,,,,,
2025-01-12T03:00:00+00:00,,0.017,675.217,-15.75,,,,,
2025-01-12T04:00:00+00:00,,0.0,672.475,-14.04,,,,,
2025-01-12T05:00:00+00:00,,-0.007,669.558,-11.727,,,,,
2025-01-12T06:00:00+00:00,,-0.013,663.375,-4.483,,,,,
2025-01-12T07:00:00+00:00,,-0.007,661.275,1.047,,,,,
2025-01-12T08:00:00+00:00,,-0.03,660.517,3.843,,,,,
2025-01-12T09:00:00+00:00,,-0.037,660.983,2.517,,,,,
2025-01-12T10:00:00+00:00,,-0.03,661.158,-0.327,,,,,
2025-01-12T11:00:00+00:00,,-0.03,661.742,-3.39,,,,,
2025-01-12T12:00:00+00:00,,-0.037,663.842,-7.373,,,,,
2025-01-12T13:00:00+00:00,,-0.023,665.183,-8.5,,,,,
2025-01-12T14:00:00+00:00,,-0.023,666.0,-9.92,,,,,
2025-01-12T15:00:00+00:00,,-0.013,666.467,-10.163,,,,,
2025-01-12T16:00:00+00:00,,-0.013,667.342,-10.67,,,,,
2025-01-12T17:00:00+00:00,,-0.037,668.042,-11.243,,,,,
2025-01-12T18:00:00+00:00,,-0.047,668.508,-11.873,,,,,
2025-01-12T19:00:00+00:00,,-0.053,669.558,-12.523,,,,,
2025-01-12T20:00:00+00:00,,-0.047,669.558,-12.85,,,,,
2025-01-12T21:00:00+00:00,,-0.053,670.55,-13.397,,,,,
2025-01-12T22:00:00+00:00,,-0.053,670.842,-13.93,,,,,
2025-01-12T23:00:00+00:00,,-0.06,671.425,-14.273,,,,,
2025-01-13T00:00:00+00:00,,-0.07,671.483,-14.517,,,,,
2025-01-13T01:00:00+00:00,,-0.077,671.483,-14.517,,,,,
2025-01-13T02:00:00+00:00,,-0.093,671.892,-14.827,,,,,
2025-01-13T03:00:00+00:00,,-0.083,672.183,-15.077,,,,,
2025-01-13T04:00:00+00:00,,-0.083,669.15,-13.07,,,,,
2025-01-13T05:00:00+00:00,,-0.07,666.583,-10.92,,,,,
2025-01-13T06:00:00+00:00,,-0.077,661.158,-3.437,,,,,
2025-01-13T07:00:00+00:00,,-0.1,659.817,1.64,,,,,
2025-01-13T08:00:00+00:00,,-0.107,659.525,4.53,,,,,
2025-01-13T09:00:00+00:00,,-0.107,658.942,3.32,,,,,
2025-01-13T10:00:00+00:00,,-0.1,659.408,-0.82,,,,,
2025-01-13T11:00:00+00:00,,-0.123,660.283,-3.837,,,,,
2025-01-13T12:00:00+00:00,,-0.123,662.033,-6.25,,,,,
2025-01-13T13:00:00+00:00,,-0.123,663.083,-7.453,,,,,
2025-01-13T14:00:00+00:00,,-0.13,663.842,-8.507,,,,,
2025-01-13T15:00:00+00:00,,-0.13,664.717,-9.42,,,,,
2025-01-13T16:00:00+00:00,,-0.14,665.3,-10.243,,,,,
2025-01-13T17:00:00+00:00,,-0.117,666.467,-10.977,,,,,
2025-01-13T18:00:00+00:00,,-0.123,666.758,-11.397,,,,,
2025-01-13T19:00:00+00:00,,-0.14,667.225,-11.953,,,,,
2025-01-13T20:00:00+00:00,,-0.14,667.808,-12.46,,,,,
2025-01-13T21:00:00+00:00,,-0.14,668.508,-12.803,,,,,
2025-01-13T22:00:00+00:00,,-0.13,668.975,-13.11,,,,,
2025-01-13T23:00:00+00:00,,-0.13,669.558,-13.757,,,,,
2025-01-14T00:00:00+00:00,,-0.14,669.85,-13.93,,,,,
2025-01-14T01:00:00+00:00,,-0.147,670.317,-14.123,,,,,
2025-01-14T02:00:00+00:00,,-0.153,671.017,-14.57,,,,,
2025-01-14T03:00:00+00:00,,-0.147,671.892,-14.75,,,,,
2025-01-14T04:00:00+00:00,,-0.163,668.392,-12.517,,,,,
2025-01-14T05:00:00+00:00,,-0.147,665.592,-10.343,,,,,
2025-01-14T06:00:00+00:00,,-0.147,660.867,-3.303,,,,,
2025-01-14T07:00:00+00:00,,-0.14,659.408,1.47,,,,,
2025-01-14T08:00:00+00:00,,-0.147,659.233,4.61,,,,,
2025-01-14T09:00:00+00:00,,-0.147,659.058,3.477,,,,,
2025-01-14T10:00:00+00:00,,-0.153,659.7,0.163,,,,,
2025-01-14T11:00:00+00:00,,-0.153,659.408,-1.35,,,,,
2025-01-14T12:00:00+00:00,,-0.153,660.75,-4.343,,,,,
2025-01-14T13:00:00+00:00,,-0.153,661.917,-6.04,,,,,
2025-01-14T14:00:00+00:00,,-0.17,662.675,-7.093,,,,,
2025-01-14T15:00:00+00:00,,-0.153,663.258,-8.227,,,,,
2025-01-14T16:00:00+00:00,,-0.147,663.958,-9.023,,,,,
2025-01-14T17:00:00+00:00,,-0.17,665.183,-10.123,,,,,
2025-01-14T18:00:00+00:00,,-0.147,665.592,-10.827,,,,,
2025-01-14T19:00:00+00:00,,-0.163,666.467,-11.71,,,,,
2025-01-14T20:00:00+00:00,,-0.14,666.058,-11.827,,,,,
2025-01-14T21:00:00+00:00,,-0.153,667.225,-12.523,,,,,
2025-01-14T22:00:00+00:00,,-0.163,666.933,-12.67,,,,,
2025-01-14T23:00:00+00:00,,-0.153,667.517,-13.29,,,,,
2025-01-15T00:00:00+00:00,,-0.163,668.975,-13.977,,,,,
2025-01-15T01:00:00+00:00,,-0.147,669.733,-14.077,,,,,
2025-01-15T02:00:00+00:00,,-0.153,669.967,-14.327,,,,,
2025-01-15T03:00:00+00:00,,-0.14,669.733,-14.087,,,,,
2025-01-15T04:00:00+00:00,,-0.147,669.267,-13.42,,,,,
2025-01-15T05:00:00+00:00,,-0.153,667.342,-12.04,,,,,
2025-01-15T06:00:00+00:00,,-0.14,662.792,-7.78,,,,,
2025-01-15T07:00:00+00:00,,-0.14,659.117,-1.46,,,,,
2025-01-15T08:00:00+00:00,,-0.14,657.6,2.97,,,,,
2025-01-15T09:00:00+00:00,,-0.13,658.417,-2.273,,,,,
2025-01-15T10:00:00+00:00,,-0.14,658.533,-2.397,,,,,
2025-01-15T11:00:00+00:00,,-0.13,659.0,-2.947,,,,,
2025-01-15T12:00:00+00:00,,-0.14,660.75,-6.203,,,,,
2025-01-15T13:00:00+00:00,,-0.147,661.625,-7.227,,,,,
2025-01-15T14:00:00+00:00,,-0.13,663.258,-8.97,,,,,
2025-01-15T15:00:00+00:00,,-0.14,663.433,-9.39,,,,,
2025-01-15T16:00:00+00:00,,-0.14,664.017,-10.093,,,,,
2025-01-15T17:00:00+00:00,,-0.14,665.183,-10.89,,,,,
2025-01-15T18:00:00+00:00,,-0.13,664.892,-11.123,,,,,
2025-01-15T19:00:00+00:00,,-0.14,665.358,-11.803,,,,,
2025-01-15T20:00:00+00:00,,-0.14,665.475,-11.983,,,,,
2025-01-15T21:00:00+00:00,,-0.13,665.767,-12.367,,,,,
2025-01-15T22:00:00+00:00,,-0.13,666.467,-12.733,,,,,
2025-01-15T23:00:00+00:00,,-0.14,665.942,-12.86,,,,,
2025-01-16T00:00:00+00:00,,-0.13,666.35,-13.233,,,,,
2025-01-16T01:00:00+00:00,,-0.117,666.933,-13.61,,,,,
2025-01-16T02:00:00+00:00,,-0.13,667.108,-13.773,,,,,
2025-01-16T03:00:00+00:00,,-0.13,667.108,-13.767,,,,,
2025-01-16T04:00:00+00:00,,-0.117,665.183,-12.407,,,,,
2025-01-16T05:00:00+00:00,,-0.117,662.85,-10.647,,,,,
2025-01-16T06:00:00+00:00,,-0.117,657.833,-4.267,,,,,
2025-01-16T07:00:00+00:00,,-0.14,656.375,-0.797,,,,,
2025-01-16T08:00:00+00:00,,-0.117,655.442,3.117,,,,,
2025-01-16T09:00:00+00:00,,-0.123,655.617,1.617,,,,,
2025-01-16T10:00:00+00:00,,-0.107,655.908,-1.0,,,,,
2025-01-16T11:00:00+00:00,,-0.107,657.075,-3.813,,,,,
2025-01-16T12:00:00+00:00,,-0.117,658.883,-6.327,,,,,
2025-01-16T13:00:00+00:00,,-0.117,659.583,-7.17,,,,,
2025-01-16T14:00:00+00:00,,-0.107,660.458,-8.337,,,,,
2025-01-16T15:00:00+00:00,,-0.117,661.8,-9.647,,,,,
2025-01-16T16:00:00+00:00,,-0.107,661.508,-9.61,,,,,
2025-01-16T17:00:00+00:00,,-0.117,661.392,-10.087,,,,,
2025-01-16T18:00:00+00:00,,-0.1,662.675,-10.85,,,,,
2025-01-16T19:00:00+00:00,,-0.1,663.317,-11.273,,,,,
2025-01-16T20:00:00+00:00,,-0.1,664.017,-12.14,,,,,
2025-01-16T21:00:00+00:00,,-0.107,664.308,-12.483,,,,,
2025-01-16T22:00:00+00:00,,-0.093,665.358,-13.22,,,,,
2025-01-16T23:00:00+00:00,,-0.1,665.358,-13.437,,,,,
2025-01-17T00:00:00+00:00,,-0.1,666.058,-13.93,,,,,
2025-01-17T01:00:00+00:00,,-0.107,666.058,-13.71,,,,,
2025-01-17T02:00:00+00:00,,-0.093,666.642,-13.89,,,,,
2025-01-17T03:00:00+00:00,,-0.1,666.817,-13.953,,,,,
2025-01-17T04:00:00+00:00,,-0.093,663.433,-11.697,,,,,
2025-01-17T05:00:00+00:00,,-0.107,661.392,-9.47,,,,,
2025-01-17T06:00:00+00:00,,-0.1,658.708,-6.047,,,,,
2025-01-17T07:00:00+00:00,,-0.1,656.492,-1.18,,,,,
2025-01-17T08:00:00+00:00,,-0.077,655.792,-1.757,,,,,
2025-01-17T09:00:00+00:00,,-0.1,656.375,-4.197,,,,,
2025-01-17T10:00:00+00:00,,-0.093,656.958,-4.593,,,,,
2025-01-17T11:00:00+00:00,,-0.077,657.717,-6.047,,,,,
2025-01-17T12:00:00+00:00,,-0.077,658.592,-7.447,,,,,
2025-01-17T13:00:00+00:00,,-0.083,659.583,-8.267,,,,,
2025-01-17T14:00:00+00:00,,-0.077,660.225,-8.757,,,,,
2025-01-17T15:00:00+00:00,,-0.083,660.05,-9.063,,,,,
2025-01-17T16:00:00+00:00,,-0.07,660.925,-9.983,,,,,
2025-01-17T17:00:00+00:00,,-0.077,661.1,-10.14,,,,,
2025-01-17T18:00:00+00:00,,-0.083,661.1,-10.577,,,,,
2025-01-17T19:00:00+00:00,,-0.077,662.267,-11.11,,,,,
2025-01-17T20:00:00+00:00,,-0.07,662.442,-11.623,,,,,
2025-01-17T21:00:00+00:00,,-0.083,662.85,-12.18,,,,,
2025-01-17T22:00:00+00:00,,-0.077,663.608,-12.86,,,,,
2025-01-17T23:00:00+00:00,,-0.077,663.025,-12.577,,,,,
2025-01-18T00:00:00+00:00,,-0.07,662.558,-12.17,,,,,
2025-01-18T01:00:00+00:00,,-0.077,663.608,-12.757,,,,,
2025-01-18T02:00:00+00:00,,-0.083,664.075,-13.197,,,,,
2025-01-18T03:00:00+00:00,,-0.07,664.367,-13.267,,,,,
2025-01-18T04:00:00+00:00,,-0.07,662.85,-11.897,,,,,
2025-01-18T05:00:00+00:00,,-0.06,659.933,-9.243,,,,,
2025-01-18T06:00:00+00:00,,-0.07,656.083,-4.1,,,,,
2025-01-18T07:00:00+00:00,,-0.06,654.333,-1.703,,,,,
2025-01-18T08:00:00+00:00,,-0.07,654.042,0.29,,,,,
2025-01-18T09:00:00+00:00,,-0.083,654.45,-2.327,,,,,
2025-01-18T10:00:00+00:00,,-0.053,655.208,-4.593,,,,,
2025-01-18T11:00:00+00:00,,-0.077,655.208,-4.85,,,,,
2025-01-18T12:00:00+00:00,,-0.047,656.55,-6.54,,,,,
2025-01-18T13:00:00+00:00,,-0.053,657.717,-7.47,,,,,
2025-01-18T14:00:00+00:00,,-0.053,658.008,-8.077,,,,,
2025-01-18T15:00:00+00:00,,-0.077,658.475,-8.797,,,,,
2025-01-18T16:00:00+00:00,,-0.053,658.942,-9.53,,,,,
2025-01-18T17:00:00+00:00,,-0.06,659.642,-9.953,,,,,
2025-01-18T18:00:00+00:00,,-0.053,659.642,-10.57,,,,,
2025-01-18T19:00:00+00:00,,-0.06,660.342,-11.047,,,,,
2025-01-18T20:00:00+00:00,,-0.053,660.867,-11.553,,,,,
2025-01-18T21:00:00+00:00,,-0.053,660.575,-11.553,,,,,
2025-01-18T22:00:00+00:00,,-0.053,660.983,-11.983,,,,,
2025-01-18T23:00:00+00:00,,-0.06,661.275,-12.563,,,,,
2025-01-19T00:00:00+00:00,,-0.06,662.15,-12.843,,,,,
2025-01-19T01:00:00+00:00,,-0.053,662.908,-13.29,,,,,
2025-01-19T02:00:00+00:00,,-0.053,663.317,-13.42,,,,,
2025-01-19T03:00:00+00:00,,-0.047,662.908,-13.267,,,,,
2025-01-19T04:00:00+00:00,,-0.053,661.567,-12.373,,,,,
2025-01-19T05:00:00+00:00,,-0.047,660.283,-11.303,,,,,
2025-01-19T06:00:00+00:00,,-0.047,656.9,-7.827,,,,,
2025-01-19T07:00:00+00:00,,-0.047,654.742,-5.117,,,,,
2025-01-19T08:00:00+00:00,,-0.047,653.167,-1.523,,,,,
2025-01-19T09:00:00+00:00,,-0.053,652.292,0.33,,,,,
2025-01-19T10:00:00+00:00,,-0.047,653.167,-1.553,,,,,
2025-01-19T11:00:00+00:00,,-0.047,653.458,-2.913,,,,,
2025-01-19T12:00:00+00:00,,-0.047,654.917,-5.413,,,,,
2025-01-19T13:00:00+00:00,,-0.047,655.967,-6.953,,,,,
2025-01-19T14:00:00+00:00,,-0.047,656.55,-7.61,,,,,
2025-01-19T15:00:00+00:00,,-0.047,657.25,-8.407,,,,,
2025-01-19T16:00:00+00:00,,-0.047,658.067,-9.077,,,,,
2025-01-19T17:00:00+00:00,,-0.03,658.125,-9.68,,,,,
2025-01-19T18:00:00+00:00,,-0.047,659.058,-10.61,,,,,
2025-01-19T19:00:00+00:00,,-0.037,658.475,-10.39,,,,,
2025-01-19T20:00:00+00:00,,-0.047,658.475,-10.54,,,,,
2025-01-19T21:00:00+00:00,,-0.03,658.942,-10.64,,,,,
2025-01-19T22:00:00+00:00,,-0.037,659.992,-11.577,,,,,
2025-01-19T23:00:00+00:00,,-0.037,660.108,-11.647,,,,,
2025-01-20T00:00:00+00:00,,-0.037,660.692,-11.953,,,,,
2025-01-20T01:00:00+00:00,,-0.03,661.158,-12.187,,,,,
2025-01-20T02:00:00+00:00,,-0.03,661.975,-12.39,,,,,
2025-01-20T03:00:00+00:00,,-0.03,662.15,-12.46,,,,,
2025-01-20T04:00:00+00:00,,-0.013,659.175,-9.797,,,,,
